date,crop,price_per_quintal,state,district
2022-11-29,Pomegranate,7531.9,India_Average,National
2022-11-30,Pomegranate,7532.29,India_Average,National
2022-12-01,Pomegranate,8220.5,India_Average,National
2022-12-02,Pomegranate,7544.29,India_Average,National
2022-12-03,Pomegranate,8680.39,India_Average,National
2022-12-04,Pomegranate,8721.76,India_Average,National
2022-12-05,Pomegranate,7906.45,India_Average,National
2022-12-06,Pomegranate,7851.72,India_Average,National
2022-12-07,Pomegranate,8244.96,India_Average,National
2022-12-08,Pomegranate,8220.33,India_Average,National
2022-12-09,Pomegranate,7919.22,India_Average,National
2022-12-10,Pomegranate,7499.99,India_Average,National
2022-12-11,Pomegranate,8122.28,India_Average,National
2022-12-12,Pomegranate,8220.57,India_Average,National
2022-12-13,Pomegranate,8290.33,India_Average,National
2022-12-14,Pomegranate,8139.72,India_Average,National
2022-12-15,Pomegranate,7891.55,India_Average,National
2022-12-16,Pomegranate,8397.6,India_Average,National
2022-12-17,Pomegranate,8026.34,India_Average,National
2022-12-18,Pomegranate,7814.03,India_Average,National
2022-12-19,Pomegranate,7927.74,India_Average,National
2022-12-20,Pomegranate,7301.61,India_Average,National
2022-12-21,Pomegranate,7927.1,India_Average,National
2022-12-22,Pomegranate,8275.37,India_Average,National
2022-12-23,Pomegranate,8135.91,India_Average,National
2022-12-24,Pomegranate,8608.27,India_Average,National
2022-12-25,Pomegranate,7894.81,India_Average,National
2022-12-26,Pomegranate,8194.93,India_Average,National
2022-12-27,Pomegranate,8317.1,India_Average,National
2022-12-28,Pomegranate,8937.14,India_Average,National
2022-12-29,Pomegranate,8057.91,India_Average,National
2022-12-30,Pomegranate,7582.33,India_Average,National
2022-12-31,Pomegranate,8339.17,India_Average,National
2023-01-01,Pomegranate,9620.92,India_Average,National
2023-01-02,Pomegranate,8658.08,India_Average,National
2023-01-03,Pomegranate,9170.08,India_Average,National
2023-01-04,Pomegranate,9340.64,India_Average,National
2023-01-05,Pomegranate,9247.51,India_Average,National
2023-01-06,Pomegranate,8855.25,India_Average,National
2023-01-07,Pomegranate,8492.67,India_Average,National
2023-01-08,Pomegranate,8764.24,India_Average,National
2023-01-09,Pomegranate,9001.78,India_Average,National
2023-01-10,Pomegranate,9199.62,India_Average,National
2023-01-11,Pomegranate,8946.94,India_Average,National
2023-01-12,Pomegranate,8632.84,India_Average,National
2023-01-13,Pomegranate,9044.37,India_Average,National
2023-01-14,Pomegranate,9178.44,India_Average,National
2023-01-15,Pomegranate,8967.03,India_Average,National
2023-01-16,Pomegranate,8432.08,India_Average,National
2023-01-17,Pomegranate,8720.18,India_Average,National
2023-01-18,Pomegranate,9217.04,India_Average,National
2023-01-19,Pomegranate,8191.47,India_Average,National
2023-01-20,Pomegranate,7879.0,India_Average,National
2023-01-21,Pomegranate,9463.56,India_Average,National
2023-01-22,Pomegranate,9025.02,India_Average,National
2023-01-23,Pomegranate,9066.96,India_Average,National
2023-01-24,Pomegranate,8326.2,India_Average,National
2023-01-25,Pomegranate,9124.51,India_Average,National
2023-01-26,Pomegranate,8921.11,India_Average,National
2023-01-27,Pomegranate,8102.9,India_Average,National
2023-01-28,Pomegranate,9426.68,India_Average,National
2023-01-29,Pomegranate,8869.82,India_Average,National
2023-01-30,Pomegranate,8625.72,India_Average,National
2023-01-31,Pomegranate,8633.68,India_Average,National
2023-02-01,Pomegranate,8439.93,India_Average,National
2023-02-02,Pomegranate,9664.08,India_Average,National
2023-02-03,Pomegranate,9508.53,India_Average,National
2023-02-04,Pomegranate,9294.56,India_Average,National
2023-02-05,Pomegranate,9985.61,India_Average,National
2023-02-06,Pomegranate,8736.22,India_Average,National
2023-02-07,Pomegranate,9105.59,India_Average,National
2023-02-08,Pomegranate,8986.75,India_Average,National
2023-02-09,Pomegranate,9254.81,India_Average,National
2023-02-10,Pomegranate,9417.3,India_Average,National
2023-02-11,Pomegranate,9587.44,India_Average,National
2023-02-12,Pomegranate,9222.81,India_Average,National
2023-02-13,Pomegranate,8973.91,India_Average,National
2023-02-14,Pomegranate,10176.85,India_Average,National
2023-02-15,Pomegranate,10517.38,India_Average,National
2023-02-16,Pomegranate,9452.88,India_Average,National
2023-02-17,Pomegranate,9030.5,India_Average,National
2023-02-18,Pomegranate,10078.04,India_Average,National
2023-02-19,Pomegranate,8706.7,India_Average,National
2023-02-20,Pomegranate,9228.54,India_Average,National
2023-02-21,Pomegranate,9058.97,India_Average,National
2023-02-22,Pomegranate,8841.49,India_Average,National
2023-02-23,Pomegranate,9254.23,India_Average,National
2023-02-24,Pomegranate,8980.1,India_Average,National
2023-02-25,Pomegranate,9391.58,India_Average,National
2023-02-26,Pomegranate,9398.39,India_Average,National
2023-02-27,Pomegranate,9094.06,India_Average,National
2023-02-28,Pomegranate,9211.77,India_Average,National
2023-03-01,Pomegranate,9489.19,India_Average,National
2023-03-02,Pomegranate,9988.73,India_Average,National
2023-03-03,Pomegranate,9528.75,India_Average,National
2023-03-04,Pomegranate,9995.86,India_Average,National
2023-03-05,Pomegranate,9881.19,India_Average,National
2023-03-06,Pomegranate,9874.33,India_Average,National
2023-03-07,Pomegranate,10266.17,India_Average,National
2023-03-08,Pomegranate,9062.69,India_Average,National
2023-03-09,Pomegranate,9372.87,India_Average,National
2023-03-10,Pomegranate,10446.38,India_Average,National
2023-03-11,Pomegranate,9476.49,India_Average,National
2023-03-12,Pomegranate,8248.74,India_Average,National
2023-03-13,Pomegranate,9502.58,India_Average,National
2023-03-14,Pomegranate,9664.77,India_Average,National
2023-03-15,Pomegranate,8343.79,India_Average,National
2023-03-16,Pomegranate,10240.29,India_Average,National
2023-03-17,Pomegranate,9257.42,India_Average,National
2023-03-18,Pomegranate,9757.71,India_Average,National
2023-03-19,Pomegranate,9491.53,India_Average,National
2023-03-20,Pomegranate,8981.59,India_Average,National
2023-03-21,Pomegranate,9086.16,India_Average,National
2023-03-22,Pomegranate,9151.16,India_Average,National
2023-03-23,Pomegranate,10121.12,India_Average,National
2023-03-24,Pomegranate,9529.18,India_Average,National
2023-03-25,Pomegranate,9349.5,India_Average,National
2023-03-26,Pomegranate,9151.39,India_Average,National
2023-03-27,Pomegranate,10174.15,India_Average,National
2023-03-28,Pomegranate,10302.82,India_Average,National
2023-03-29,Pomegranate,10168.68,India_Average,National
2023-03-30,Pomegranate,9836.37,India_Average,National
2023-03-31,Pomegranate,9739.12,India_Average,National
2023-04-01,Pomegranate,8815.02,India_Average,National
2023-04-02,Pomegranate,9270.28,India_Average,National
2023-04-03,Pomegranate,9064.72,India_Average,National
2023-04-04,Pomegranate,8528.96,India_Average,National
2023-04-05,Pomegranate,9881.69,India_Average,National
2023-04-06,Pomegranate,9059.1,India_Average,National
2023-04-07,Pomegranate,9946.87,India_Average,National
2023-04-08,Pomegranate,9799.43,India_Average,National
2023-04-09,Pomegranate,9646.9,India_Average,National
2023-04-10,Pomegranate,9673.26,India_Average,National
2023-04-11,Pomegranate,9096.88,India_Average,National
2023-04-12,Pomegranate,10257.5,India_Average,National
2023-04-13,Pomegranate,9405.88,India_Average,National
2023-04-14,Pomegranate,9527.33,India_Average,National
2023-04-15,Pomegranate,9081.04,India_Average,National
2023-04-16,Pomegranate,8948.66,India_Average,National
2023-04-17,Pomegranate,9609.63,India_Average,National
2023-04-18,Pomegranate,9487.72,India_Average,National
2023-04-19,Pomegranate,9015.21,India_Average,National
2023-04-20,Pomegranate,8710.61,India_Average,National
2023-04-21,Pomegranate,8789.69,India_Average,National
2023-04-22,Pomegranate,9946.96,India_Average,National
2023-04-23,Pomegranate,9097.85,India_Average,National
2023-04-24,Pomegranate,9226.6,India_Average,National
2023-04-25,Pomegranate,10066.26,India_Average,National
2023-04-26,Pomegranate,8859.04,India_Average,National
2023-04-27,Pomegranate,9044.48,India_Average,National
2023-04-28,Pomegranate,9024.87,India_Average,National
2023-04-29,Pomegranate,10144.97,India_Average,National
2023-04-30,Pomegranate,10321.1,India_Average,National
2023-05-01,Pomegranate,9130.69,India_Average,National
2023-05-02,Pomegranate,9144.69,India_Average,National
2023-05-03,Pomegranate,8544.64,India_Average,National
2023-05-04,Pomegranate,9656.82,India_Average,National
2023-05-05,Pomegranate,8917.79,India_Average,National
2023-05-06,Pomegranate,9175.37,India_Average,National
2023-05-07,Pomegranate,8753.57,India_Average,National
2023-05-08,Pomegranate,8682.07,India_Average,National
2023-05-09,Pomegranate,9531.74,India_Average,National
2023-05-10,Pomegranate,9037.48,India_Average,National
2023-05-11,Pomegranate,9438.61,India_Average,National
2023-05-12,Pomegranate,8912.34,India_Average,National
2023-05-13,Pomegranate,8426.72,India_Average,National
2023-05-14,Pomegranate,8543.33,India_Average,National
2023-05-15,Pomegranate,8845.3,India_Average,National
2023-05-16,Pomegranate,8524.34,India_Average,National
2023-05-17,Pomegranate,8312.72,India_Average,National
2023-05-18,Pomegranate,9328.62,India_Average,National
2023-05-19,Pomegranate,8560.26,India_Average,National
2023-05-20,Pomegranate,8860.8,India_Average,National
2023-05-21,Pomegranate,8930.3,India_Average,National
2023-05-22,Pomegranate,8541.21,India_Average,National
2023-05-23,Pomegranate,9438.35,India_Average,National
2023-05-24,Pomegranate,8308.46,India_Average,National
2023-05-25,Pomegranate,8915.12,India_Average,National
2023-05-26,Pomegranate,8908.29,India_Average,National
2023-05-27,Pomegranate,8776.13,India_Average,National
2023-05-28,Pomegranate,8229.36,India_Average,National
2023-05-29,Pomegranate,9183.16,India_Average,National
2023-05-30,Pomegranate,9127.14,India_Average,National
2023-05-31,Pomegranate,8502.75,India_Average,National
2023-06-01,Pomegranate,8282.99,India_Average,National
2023-06-02,Pomegranate,8149.96,India_Average,National
2023-06-03,Pomegranate,7487.76,India_Average,National
2023-06-04,Pomegranate,7658.43,India_Average,National
2023-06-05,Pomegranate,8455.31,India_Average,National
2023-06-06,Pomegranate,8123.77,India_Average,National
2023-06-07,Pomegranate,7774.28,India_Average,National
2023-06-08,Pomegranate,7656.61,India_Average,National
2023-06-09,Pomegranate,7793.84,India_Average,National
2023-06-10,Pomegranate,7822.21,India_Average,National
2023-06-11,Pomegranate,7661.61,India_Average,National
2023-06-12,Pomegranate,7303.29,India_Average,National
2023-06-13,Pomegranate,8456.01,India_Average,National
2023-06-14,Pomegranate,8388.25,India_Average,National
2023-06-15,Pomegranate,7490.7,India_Average,National
2023-06-16,Pomegranate,8054.52,India_Average,National
2023-06-17,Pomegranate,7639.1,India_Average,National
2023-06-18,Pomegranate,7895.37,India_Average,National
2023-06-19,Pomegranate,7862.09,India_Average,National
2023-06-20,Pomegranate,7828.87,India_Average,National
2023-06-21,Pomegranate,8801.18,India_Average,National
2023-06-22,Pomegranate,7823.87,India_Average,National
2023-06-23,Pomegranate,7676.69,India_Average,National
2023-06-24,Pomegranate,7694.97,India_Average,National
2023-06-25,Pomegranate,8417.51,India_Average,National
2023-06-26,Pomegranate,7339.16,India_Average,National
2023-06-27,Pomegranate,7694.95,India_Average,National
2023-06-28,Pomegranate,8578.73,India_Average,National
2023-06-29,Pomegranate,8097.59,India_Average,National
2023-06-30,Pomegranate,8076.77,India_Average,National
2023-07-01,Pomegranate,7967.57,India_Average,National
2023-07-02,Pomegranate,7288.69,India_Average,National
2023-07-03,Pomegranate,6945.05,India_Average,National
2023-07-04,Pomegranate,7098.45,India_Average,National
2023-07-05,Pomegranate,6791.24,India_Average,National
2023-07-06,Pomegranate,7652.14,India_Average,National
2023-07-07,Pomegranate,7406.84,India_Average,National
2023-07-08,Pomegranate,7604.79,India_Average,National
2023-07-09,Pomegranate,7636.67,India_Average,National
2023-07-10,Pomegranate,7050.88,India_Average,National
2023-07-11,Pomegranate,6859.89,India_Average,National
2023-07-12,Pomegranate,7181.38,India_Average,National
2023-07-13,Pomegranate,6885.81,India_Average,National
2023-07-14,Pomegranate,7259.38,India_Average,National
2023-07-15,Pomegranate,7607.55,India_Average,National
2023-07-16,Pomegranate,7139.47,India_Average,National
2023-07-17,Pomegranate,7254.0,India_Average,National
2023-07-18,Pomegranate,7166.22,India_Average,National
2023-07-19,Pomegranate,7488.98,India_Average,National
2023-07-20,Pomegranate,6959.6,India_Average,National
2023-07-21,Pomegranate,6409.28,India_Average,National
2023-07-22,Pomegranate,7369.51,India_Average,National
2023-07-23,Pomegranate,7555.62,India_Average,National
2023-07-24,Pomegranate,7360.69,India_Average,National
2023-07-25,Pomegranate,6969.52,India_Average,National
2023-07-26,Pomegranate,6791.4,India_Average,National
2023-07-27,Pomegranate,7378.02,India_Average,National
2023-07-28,Pomegranate,7250.93,India_Average,National
2023-07-29,Pomegranate,7154.71,India_Average,National
2023-07-30,Pomegranate,7856.09,India_Average,National
2023-07-31,Pomegranate,6859.15,India_Average,National
2023-08-01,Pomegranate,7201.4,India_Average,National
2023-08-02,Pomegranate,6624.87,India_Average,National
2023-08-03,Pomegranate,6007.3,India_Average,National
2023-08-04,Pomegranate,6555.09,India_Average,National
2023-08-05,Pomegranate,6931.68,India_Average,National
2023-08-06,Pomegranate,6493.63,India_Average,National
2023-08-07,Pomegranate,6126.62,India_Average,National
2023-08-08,Pomegranate,6559.95,India_Average,National
2023-08-09,Pomegranate,6330.88,India_Average,National
2023-08-10,Pomegranate,6777.01,India_Average,National
2023-08-11,Pomegranate,6870.14,India_Average,National
2023-08-12,Pomegranate,6265.03,India_Average,National
2023-08-13,Pomegranate,6380.94,India_Average,National
2023-08-14,Pomegranate,6864.59,India_Average,National
2023-08-15,Pomegranate,6330.32,India_Average,National
2023-08-16,Pomegranate,6256.47,India_Average,National
2023-08-17,Pomegranate,6224.55,India_Average,National
2023-08-18,Pomegranate,6730.78,India_Average,National
2023-08-19,Pomegranate,6716.6,India_Average,National
2023-08-20,Pomegranate,6388.13,India_Average,National
2023-08-21,Pomegranate,6616.04,India_Average,National
2023-08-22,Pomegranate,7119.41,India_Average,National
2023-08-23,Pomegranate,6292.22,India_Average,National
2023-08-24,Pomegranate,5968.88,India_Average,National
2023-08-25,Pomegranate,6764.86,India_Average,National
2023-08-26,Pomegranate,6577.85,India_Average,National
2023-08-27,Pomegranate,6379.54,India_Average,National
2023-08-28,Pomegranate,6830.01,India_Average,National
2023-08-29,Pomegranate,6891.91,India_Average,National
2023-08-30,Pomegranate,5884.04,India_Average,National
2023-08-31,Pomegranate,6398.53,India_Average,National
2023-09-01,Pomegranate,7141.61,India_Average,National
2023-09-02,Pomegranate,6586.69,India_Average,National
2023-09-03,Pomegranate,6616.35,India_Average,National
2023-09-04,Pomegranate,6775.33,India_Average,National
2023-09-05,Pomegranate,6405.46,India_Average,National
2023-09-06,Pomegranate,6654.94,India_Average,National
2023-09-07,Pomegranate,6629.78,India_Average,National
2023-09-08,Pomegranate,6572.49,India_Average,National
2023-09-09,Pomegranate,6296.96,India_Average,National
2023-09-10,Pomegranate,6455.06,India_Average,National
2023-09-11,Pomegranate,6211.72,India_Average,National
2023-09-12,Pomegranate,6404.1,India_Average,National
2023-09-13,Pomegranate,6026.08,India_Average,National
2023-09-14,Pomegranate,6147.0,India_Average,National
2023-09-15,Pomegranate,6309.66,India_Average,National
2023-09-16,Pomegranate,6098.01,India_Average,National
2023-09-17,Pomegranate,6238.39,India_Average,National
2023-09-18,Pomegranate,6347.54,India_Average,National
2023-09-19,Pomegranate,6528.72,India_Average,National
2023-09-20,Pomegranate,6703.76,India_Average,National
2023-09-21,Pomegranate,6251.59,India_Average,National
2023-09-22,Pomegranate,6827.23,India_Average,National
2023-09-23,Pomegranate,6700.36,India_Average,National
2023-09-24,Pomegranate,6561.31,India_Average,National
2023-09-25,Pomegranate,6449.17,India_Average,National
2023-09-26,Pomegranate,6502.12,India_Average,National
2023-09-27,Pomegranate,6779.86,India_Average,National
2023-09-28,Pomegranate,6791.55,India_Average,National
2023-09-29,Pomegranate,6827.18,India_Average,National
2023-09-30,Pomegranate,6413.22,India_Average,National
2023-10-01,Pomegranate,6797.9,India_Average,National
2023-10-02,Pomegranate,7058.69,India_Average,National
2023-10-03,Pomegranate,6408.09,India_Average,National
2023-10-04,Pomegranate,6509.05,India_Average,National
2023-10-05,Pomegranate,6619.66,India_Average,National
2023-10-06,Pomegranate,6911.87,India_Average,National
2023-10-07,Pomegranate,6917.02,India_Average,National
2023-10-08,Pomegranate,6538.01,India_Average,National
2023-10-09,Pomegranate,6115.44,India_Average,National
2023-10-10,Pomegranate,6695.78,India_Average,National
2023-10-11,Pomegranate,6310.66,India_Average,National
2023-10-12,Pomegranate,6121.61,India_Average,National
2023-10-13,Pomegranate,6196.37,India_Average,National
2023-10-14,Pomegranate,6722.3,India_Average,National
2023-10-15,Pomegranate,7064.48,India_Average,National
2023-10-16,Pomegranate,6627.22,India_Average,National
2023-10-17,Pomegranate,6684.27,India_Average,National
2023-10-18,Pomegranate,7005.56,India_Average,National
2023-10-19,Pomegranate,6103.58,India_Average,National
2023-10-20,Pomegranate,6786.39,India_Average,National
2023-10-21,Pomegranate,6610.53,India_Average,National
2023-10-22,Pomegranate,6801.56,India_Average,National
2023-10-23,Pomegranate,6454.46,India_Average,National
2023-10-24,Pomegranate,6343.85,India_Average,National
2023-10-25,Pomegranate,6660.83,India_Average,National
2023-10-26,Pomegranate,7159.78,India_Average,National
2023-10-27,Pomegranate,6899.08,India_Average,National
2023-10-28,Pomegranate,6446.46,India_Average,National
2023-10-29,Pomegranate,6170.88,India_Average,National
2023-10-30,Pomegranate,6058.07,India_Average,National
2023-10-31,Pomegranate,7049.62,India_Average,National
2023-11-01,Pomegranate,6856.17,India_Average,National
2023-11-02,Pomegranate,7082.82,India_Average,National
2023-11-03,Pomegranate,7675.64,India_Average,National
2023-11-04,Pomegranate,6619.0,India_Average,National
2023-11-05,Pomegranate,7737.22,India_Average,National
2023-11-06,Pomegranate,7108.69,India_Average,National
2023-11-07,Pomegranate,6786.51,India_Average,National
2023-11-08,Pomegranate,7110.95,India_Average,National
2023-11-09,Pomegranate,6939.87,India_Average,National
2023-11-10,Pomegranate,7358.7,India_Average,National
2023-11-11,Pomegranate,6966.67,India_Average,National
2023-11-12,Pomegranate,6511.81,India_Average,National
2023-11-13,Pomegranate,7120.6,India_Average,National
2023-11-14,Pomegranate,6711.64,India_Average,National
2023-11-15,Pomegranate,7273.56,India_Average,National
2023-11-16,Pomegranate,6772.63,India_Average,National
2023-11-17,Pomegranate,7024.32,India_Average,National
2023-11-18,Pomegranate,7265.73,India_Average,National
2023-11-19,Pomegranate,7123.51,India_Average,National
2023-11-20,Pomegranate,7290.15,India_Average,National
2023-11-21,Pomegranate,7444.9,India_Average,National
2023-11-22,Pomegranate,6783.14,India_Average,National
2023-11-23,Pomegranate,7176.82,India_Average,National
2023-11-24,Pomegranate,6001.38,India_Average,National
2023-11-25,Pomegranate,7289.04,India_Average,National
2023-11-26,Pomegranate,7091.71,India_Average,National
2023-11-27,Pomegranate,6845.96,India_Average,National
2023-11-28,Pomegranate,7313.66,India_Average,National
2023-11-29,Pomegranate,7622.17,India_Average,National
2023-11-30,Pomegranate,7028.63,India_Average,National
2023-12-01,Pomegranate,7622.07,India_Average,National
2023-12-02,Pomegranate,8066.01,India_Average,National
2023-12-03,Pomegranate,7465.76,India_Average,National
2023-12-04,Pomegranate,7735.85,India_Average,National
2023-12-05,Pomegranate,8488.96,India_Average,National
2023-12-06,Pomegranate,8024.87,India_Average,National
2023-12-07,Pomegranate,7248.21,India_Average,National
2023-12-08,Pomegranate,7281.2,India_Average,National
2023-12-09,Pomegranate,8064.83,India_Average,National
2023-12-10,Pomegranate,8344.96,India_Average,National
2023-12-11,Pomegranate,7352.95,India_Average,National
2023-12-12,Pomegranate,8179.89,India_Average,National
2023-12-13,Pomegranate,8532.14,India_Average,National
2023-12-14,Pomegranate,8755.14,India_Average,National
2023-12-15,Pomegranate,8132.49,India_Average,National
2023-12-16,Pomegranate,8202.72,India_Average,National
2023-12-17,Pomegranate,7146.73,India_Average,National
2023-12-18,Pomegranate,8839.9,India_Average,National
2023-12-19,Pomegranate,7769.8,India_Average,National
2023-12-20,Pomegranate,7626.61,India_Average,National
2023-12-21,Pomegranate,7897.92,India_Average,National
2023-12-22,Pomegranate,8604.67,India_Average,National
2023-12-23,Pomegranate,8883.22,India_Average,National
2023-12-24,Pomegranate,8050.16,India_Average,National
2023-12-25,Pomegranate,8399.23,India_Average,National
2023-12-26,Pomegranate,8017.28,India_Average,National
2023-12-27,Pomegranate,7584.88,India_Average,National
2023-12-28,Pomegranate,8590.7,India_Average,National
2023-12-29,Pomegranate,7751.15,India_Average,National
2023-12-30,Pomegranate,8614.21,India_Average,National
2023-12-31,Pomegranate,8519.42,India_Average,National
2024-01-01,Pomegranate,9070.18,India_Average,National
2022-01-01,Rice,3001.48,India_Average,National
2022-01-02,Rice,3056.95,India_Average,National
2022-01-03,Rice,2725.9,India_Average,National
2022-01-04,Rice,2638.79,India_Average,National
2022-01-05,Rice,2493.66,India_Average,National
2022-01-06,Rice,3058.64,India_Average,National
2022-01-07,Rice,2689.54,India_Average,National
2022-01-08,Rice,2906.07,India_Average,National
2022-01-09,Rice,2648.08,India_Average,National
2022-01-10,Rice,2961.51,India_Average,National
2022-01-11,Rice,2653.73,India_Average,National
2022-01-12,Rice,2586.14,India_Average,National
2022-01-13,Rice,2721.33,India_Average,National
2022-01-14,Rice,2676.88,India_Average,National
2022-01-15,Rice,2831.99,India_Average,National
2022-01-16,Rice,2742.93,India_Average,National
2022-01-17,Rice,2836.31,India_Average,National
2022-01-18,Rice,2709.98,India_Average,National
2022-01-19,Rice,2658.55,India_Average,National
2022-01-20,Rice,2669.76,India_Average,National
2022-01-21,Rice,3031.18,India_Average,National
2022-01-22,Rice,2780.96,India_Average,National
2022-01-23,Rice,2477.23,India_Average,National
2022-01-24,Rice,2678.47,India_Average,National
2022-01-25,Rice,2763.32,India_Average,National
2022-01-26,Rice,3003.74,India_Average,National
2022-01-27,Rice,2891.45,India_Average,National
2022-01-28,Rice,2623.26,India_Average,National
2022-01-29,Rice,3082.52,India_Average,National
2022-01-30,Rice,2745.72,India_Average,National
2022-01-31,Rice,2921.37,India_Average,National
2022-02-01,Rice,2763.63,India_Average,National
2022-02-02,Rice,2581.32,India_Average,National
2022-02-03,Rice,2726.47,India_Average,National
2022-02-04,Rice,2456.35,India_Average,National
2022-02-05,Rice,3242.75,India_Average,National
2022-02-06,Rice,2964.47,India_Average,National
2022-02-07,Rice,2797.41,India_Average,National
2022-02-08,Rice,2999.39,India_Average,National
2022-02-09,Rice,2960.78,India_Average,National
2022-02-10,Rice,3024.07,India_Average,National
2022-02-11,Rice,3110.39,India_Average,National
2022-02-12,Rice,2890.5,India_Average,National
2022-02-13,Rice,2803.98,India_Average,National
2022-02-14,Rice,3054.41,India_Average,National
2022-02-15,Rice,3050.68,India_Average,National
2022-02-16,Rice,2947.79,India_Average,National
2022-02-17,Rice,3252.35,India_Average,National
2022-02-18,Rice,2868.81,India_Average,National
2022-02-19,Rice,2801.05,India_Average,National
2022-02-20,Rice,2994.33,India_Average,National
2022-02-21,Rice,2834.03,India_Average,National
2022-02-22,Rice,3005.68,India_Average,National
2022-02-23,Rice,2810.85,India_Average,National
2022-02-24,Rice,2874.32,India_Average,National
2022-02-25,Rice,3210.31,India_Average,National
2022-02-26,Rice,2873.53,India_Average,National
2022-02-27,Rice,2815.86,India_Average,National
2022-02-28,Rice,3104.69,India_Average,National
2022-03-01,Rice,2842.34,India_Average,National
2022-03-02,Rice,2896.06,India_Average,National
2022-03-03,Rice,3086.48,India_Average,National
2022-03-04,Rice,3140.76,India_Average,National
2022-03-05,Rice,3183.07,India_Average,National
2022-03-06,Rice,2887.92,India_Average,National
2022-03-07,Rice,3089.4,India_Average,National
2022-03-08,Rice,2930.08,India_Average,National
2022-03-09,Rice,2909.15,India_Average,National
2022-03-10,Rice,3180.48,India_Average,National
2022-03-11,Rice,2917.57,India_Average,National
2022-03-12,Rice,3041.73,India_Average,National
2022-03-13,Rice,3023.34,India_Average,National
2022-03-14,Rice,2839.39,India_Average,National
2022-03-15,Rice,3144.91,India_Average,National
2022-03-16,Rice,3084.04,India_Average,National
2022-03-17,Rice,2702.06,India_Average,National
2022-03-18,Rice,3041.61,India_Average,National
2022-03-19,Rice,2884.05,India_Average,National
2022-03-20,Rice,3164.56,India_Average,National
2022-03-21,Rice,2783.19,India_Average,National
2022-03-22,Rice,2946.53,India_Average,National
2022-03-23,Rice,3054.3,India_Average,National
2022-03-24,Rice,3008.15,India_Average,National
2022-03-25,Rice,3114.44,India_Average,National
2022-03-26,Rice,2772.24,India_Average,National
2022-03-27,Rice,3247.79,India_Average,National
2022-03-28,Rice,3078.77,India_Average,National
2022-03-29,Rice,3203.96,India_Average,National
2022-03-30,Rice,3131.14,India_Average,National
2022-03-31,Rice,2998.26,India_Average,National
2022-04-01,Rice,2744.68,India_Average,National
2022-04-02,Rice,2850.37,India_Average,National
2022-04-03,Rice,3166.12,India_Average,National
2022-04-04,Rice,3136.19,India_Average,National
2022-04-05,Rice,2842.15,India_Average,National
2022-04-06,Rice,2519.71,India_Average,National
2022-04-07,Rice,2901.82,India_Average,National
2022-04-08,Rice,2890.82,India_Average,National
2022-04-09,Rice,2896.38,India_Average,National
2022-04-10,Rice,3010.52,India_Average,National
2022-04-11,Rice,3061.51,India_Average,National
2022-04-12,Rice,3078.24,India_Average,National
2022-04-13,Rice,2998.38,India_Average,National
2022-04-14,Rice,2668.93,India_Average,National
2022-04-15,Rice,2882.98,India_Average,National
2022-04-16,Rice,3270.91,India_Average,National
2022-04-17,Rice,2987.89,India_Average,National
2022-04-18,Rice,2986.95,India_Average,National
2022-04-19,Rice,2985.73,India_Average,National
2022-04-20,Rice,2993.93,India_Average,National
2022-04-21,Rice,2583.53,India_Average,National
2022-04-22,Rice,2897.89,India_Average,National
2022-04-23,Rice,2927.46,India_Average,National
2022-04-24,Rice,3120.94,India_Average,National
2022-04-25,Rice,2940.0,India_Average,National
2022-04-26,Rice,2691.55,India_Average,National
2022-04-27,Rice,2996.09,India_Average,National
2022-04-28,Rice,2815.13,India_Average,National
2022-04-29,Rice,2754.57,India_Average,National
2022-04-30,Rice,2810.68,India_Average,National
2022-05-01,Rice,2824.59,India_Average,National
2022-05-02,Rice,2923.08,India_Average,National
2022-05-03,Rice,2816.4,India_Average,National
2022-05-04,Rice,2836.9,India_Average,National
2022-05-05,Rice,2815.04,India_Average,National
2022-05-06,Rice,2763.93,India_Average,National
2022-05-07,Rice,2845.83,India_Average,National
2022-05-08,Rice,2417.42,India_Average,National
2022-05-09,Rice,2765.27,India_Average,National
2022-05-10,Rice,2606.32,India_Average,National
2022-05-11,Rice,2909.9,India_Average,National
2022-05-12,Rice,2729.77,India_Average,National
2022-05-13,Rice,2754.26,India_Average,National
2022-05-14,Rice,2543.05,India_Average,National
2022-05-15,Rice,2889.81,India_Average,National
2022-05-16,Rice,2836.26,India_Average,National
2022-05-17,Rice,2826.58,India_Average,National
2022-05-18,Rice,2638.21,India_Average,National
2022-05-19,Rice,2643.62,India_Average,National
2022-05-20,Rice,2780.74,India_Average,National
2022-05-21,Rice,2654.51,India_Average,National
2022-05-22,Rice,2809.8,India_Average,National
2022-05-23,Rice,2452.87,India_Average,National
2022-05-24,Rice,2682.96,India_Average,National
2022-05-25,Rice,2997.05,India_Average,National
2022-05-26,Rice,2810.43,India_Average,National
2022-05-27,Rice,2772.93,India_Average,National
2022-05-28,Rice,3022.97,India_Average,National
2022-05-29,Rice,2428.81,India_Average,National
2022-05-30,Rice,2637.89,India_Average,National
2022-05-31,Rice,2694.84,India_Average,National
2022-06-01,Rice,2607.29,India_Average,National
2022-06-02,Rice,2609.46,India_Average,National
2022-06-03,Rice,2391.75,India_Average,National
2022-06-04,Rice,2624.74,India_Average,National
2022-06-05,Rice,2449.59,India_Average,National
